,lat,lon
950,54.5263378,-1.5562074
951,54.9074143,-1.3809695
952,54.9051098,-1.3820978
953,54.9045379,-1.3819398
954,54.5254381,-1.5575727
955,54.5879313,-5.932755
956,50.6552326,-1.1520029
957,50.65458,-1.1535368
958,54.5215727,-1.550957
959,54.5317362,-1.5526529
960,53.8191124,-3.0521532
961,53.8194931,-3.052784
962,54.5501881,-1.5435187
963,53.7513705,-3.0307874
964,53.7521036,-3.0306514
965,54.5203569,-1.5433269
966,54.5223697,-1.5246624
967,54.538071,-1.5225519
968,51.4423037,-0.4125971
969,55.9710787,-3.1730723
970,55.9705809,-3.1722999
971,53.8376667,-1.6411183
972,52.4344257,-1.8926557
973,55.8285505,-4.2830807
974,54.0375146,-2.7890145
975,51.542232,-0.3458578
976,52.6317369,-1.1327118
977,53.4189597,-2.425768
978,53.1445358,-1.1967915
979,53.8320215,-1.6424899
980,54.0494846,-2.800231
981,54.0487537,-2.802887
982,53.7819555,-0.414479
983,53.5665274,-0.6481854
984,53.5665247,-0.6480903
985,51.8232157,-3.0195407
986,53.4181845,-2.9896982
987,56.0589255,-3.235911
988,53.4530066,-2.2576241
989,54.9668447,-1.7876355
990,54.0472748,-2.7999642
991,54.5998494,-5.9267862
992,54.6010671,-5.9263788
993,54.599262,-5.9274675
994,53.8844806,-1.2608155
995,54.5973603,-5.9246569
996,55.918766,-3.1386958
997,55.8744883,-3.6226309
998,55.8746849,-3.6235651
999,54.0665497,-2.8318004
1000,55.8900288,-4.2895238
1001,54.0722085,-2.8647327
1002,56.1087944,-3.1600353
1003,51.5645426,-0.1088491
1004,55.9056203,-3.222234
1005,53.2350715,-1.4286639
1006,53.2352128,-1.4301094
1007,53.235407,-1.4314612
1008,55.9868487,-3.7801733
1009,55.8457604,-4.0230527
1010,54.899188,-1.5331373
1011,54.0614689,-2.8526948
1012,54.0660573,-2.8796163
1013,54.0659956,-2.880095
1014,56.1074074,-3.1602499
1015,56.1086345,-3.1600643
1016,56.1129149,-3.1549126
1017,56.1286508,-3.1375653
1018,52.5303172,-2.0348009
1019,52.5298296,-2.032664
1020,55.947386,-3.1362681
1021,53.9584265,-1.0826356
1022,53.9579245,-1.0820803
1023,54.5712389,-5.9029967
1024,54.8942005,-1.5774477
1025,54.8953953,-1.5773046
1026,54.8957214,-1.5774002
1027,54.4038002,-1.7372911
1028,54.4038426,-1.7402871
1029,55.9365993,-3.2399031
1030,55.9339087,-3.2453942
1031,54.8752774,-1.4269073
1032,54.8821295,-1.4304913
1033,53.9580171,-1.0794725
1034,53.9580656,-1.0795529
1035,54.8886818,-1.4181478
1036,54.8942155,-1.4330279
1037,54.9013726,-1.4445136
1038,53.9520444,-1.084713
1039,54.8968406,-1.4401621
1040,54.5760931,-5.9176862
1041,56.0617012,-3.4063275
1042,54.9016864,-1.436976
1043,54.9130008,-1.5215074
1044,54.9125779,-1.5211461
1045,54.9128152,-1.521134
1046,54.8586047,-1.5764067
1047,54.8580835,-1.5745284
1048,53.9558679,-1.0731451
1049,54.8542236,-1.5733502
1050,53.1402428,-4.2726352
1051,54.8645755,-1.5862114
1052,54.5505805,-1.2938736
1053,52.7085135,-1.9987046
1054,54.8515382,-1.8318863
1055,54.8524668,-1.831913
1056,54.853996,-1.8317359
1057,54.4700848,-1.1924975
1058,54.6751773,-5.9881058
1059,54.3468703,-7.6442064
1060,51.6021541,-0.0674645
1061,56.6444619,-2.8874227
1062,52.1996907,-1.7310915
1063,51.5053379,-0.0578689
1064,53.6885225,-2.7165668
1065,53.6905462,-2.6978816
1066,52.4527469,-1.78523
1067,52.4522096,-1.7827838
1068,52.4517314,-1.7787049
1069,53.694737,-2.6949351
1070,53.6949631,-2.6940811
1071,53.6955294,-2.6933866
1072,56.6444747,-2.8888606
1073,54.1959729,-3.096681
1074,56.029428,-3.3990823
1075,56.0301365,-3.3981238
1076,53.163217,-1.1988242
1077,52.3885754,-1.7345343
1078,51.4415703,-0.1541825
1079,51.4693878,-0.2100158
1080,53.9722581,-1.0877384
1081,53.2040754,-1.0081548
1082,54.1960255,-3.0954473
1083,50.8171392,-1.0791807
1084,54.9772857,-1.5807741
1085,54.9771918,-1.5814313
1086,54.7000667,-1.5998389
1087,54.7004783,-1.5996456
1088,54.9773635,-1.5781401
1089,55.8313997,-3.2242674
1090,52.4434102,-2.0121393
1091,55.9526457,-3.1134888
1092,51.4561371,-0.9719869
1093,51.4562061,-0.9722337
1094,51.4558802,-0.9722565
1095,50.9278347,-1.3351959
1096,50.8786034,-1.0333785
1097,52.5768104,-1.5446515
1098,52.5773801,-1.5466431
1099,53.3719708,-3.1844044
1100,51.4570459,-0.972286
1101,53.3942092,-3.1751354
1102,51.6522113,-0.0784315
1103,51.6522474,-0.0789966
1104,56.0241284,-3.816022
1105,51.8754781,-0.4179955
1106,51.8757348,-0.4091225
1107,55.9523151,-3.1132267
1108,51.8795919,-0.4178719
1109,53.8475149,-2.9928343
1110,53.8476952,-2.9927552
1111,55.9535619,-3.1151738
1112,53.8328647,-3.0406876
1113,51.8790035,-0.4165287
1114,51.8784484,-0.4154856
1115,51.878044,-0.4156104
1116,51.877878,-0.4128872
1117,51.8780159,-0.4132981
1118,53.8162889,-3.0365751
1119,51.8806468,-0.4147344
1120,52.4727039,-1.9172645
1121,51.5187833,-0.107781
1122,55.9056398,-3.1332619
1123,53.2048015,-1.1530918
1124,51.8797,-0.4168943
1125,51.4160682,-0.0550558
1126,51.4153739,-0.0533173
1127,51.4135035,-0.0518506
1128,51.5912126,-2.7515193
1129,51.5910491,-2.752374
1130,51.4928139,-0.2251593
1131,53.4381861,-3.0413203
1132,50.8462571,-1.066272
1133,53.4266057,-3.0672231
1134,54.3645131,-2.920568
1135,52.3851144,-2.2399531
1136,52.3884583,-2.2496327
1137,52.3889677,-2.247261
1138,52.389464,-2.2471912
1139,54.4824437,-3.5280958
1140,54.4826503,-3.5285425
1141,56.1949436,-3.1980955
1142,52.6625647,-1.2274763
1143,55.942763,-3.049068
1144,55.942285,-3.0512054
1145,53.4825488,-2.239159
1146,53.4828845,-2.2389708
1147,53.4830935,-2.2393458
1148,54.9719787,-1.4121409
1149,54.9719176,-1.4096137
1150,54.9719578,-1.4093638
1151,54.9812951,-1.3984042
1152,54.947621,-1.4602581
1153,53.4740385,-2.281039
1154,53.4815019,-2.2495684
1155,53.4831947,-2.2461834
1156,53.4831012,-2.246228
1157,51.5139854,-0.3026733
1158,53.4760002,-2.242616
1159,51.4652195,-0.1570147
1160,52.898276,-1.8644383
1161,51.4661522,-0.151373
1162,54.9247087,-1.5746488
1163,54.9253721,-1.5748181
1164,54.9591382,-1.4314478
1165,54.9636982,-1.4669422
1166,52.6049728,-1.916121
1167,54.9737972,-1.439856
1168,54.9740936,-1.4400604
1169,54.9747591,-1.4395064
1170,53.5667459,-2.8862788
1171,52.3591478,-1.2913556
1172,51.645968,-2.6842016
1173,51.4637076,-0.3020836
1174,51.4640836,-0.3016115
1175,51.4568854,0.1419594
1176,51.4570363,0.1407699
1177,55.1266017,-1.5115595
1178,53.3420535,-1.3535511
1179,53.3416665,-1.3534848
1180,51.5132109,-0.0566054
1181,51.5027266,-0.1103101
1182,55.1185702,-1.5250911
1183,55.1313084,-1.5966331
1184,55.1311741,-1.5953499
1185,55.2940864,-1.6028798
1186,51.5343579,0.0360013
1187,51.533344,0.0361886
1188,54.9892439,-1.4375127
1189,54.9864228,-1.4305984
1190,54.9874392,-1.4233777
1191,54.9899607,-1.4373333
1192,50.7911399,-0.9902687
1193,51.4714677,-0.1237961
1194,51.0628927,-0.3312999
1195,54.9984481,-1.432246
1196,51.5783327,-0.2401918
1197,54.9986825,-1.4319019
1198,51.4642676,-0.1317982
1199,52.2906021,-0.5977524
1200,52.2911378,-0.5978368
1201,52.2918842,-0.5983733
1202,56.0171086,-3.6083183
1203,54.9811485,-1.4901947
1204,54.9812357,-1.489052
1205,54.9808797,-1.490985
1206,54.9551842,-1.4776644
1207,53.6823475,-1.4993761
1208,53.6824356,-1.4987661
1209,54.9771124,-1.5021279
1210,54.9730436,-1.519069
1211,54.9924394,-1.6052696
1212,53.4115595,-2.8012949
1213,54.9406918,-1.5450449
1214,54.9410374,-1.5447271
1215,54.9498573,-1.5704823
1216,54.9498029,-1.5711703
1217,54.9537773,-1.5443723
1218,53.4123642,-2.8397871
1219,54.921246,-1.5935037
1220,55.9314793,-3.2519946
1221,54.9356567,-1.5997136
1222,51.4456375,-0.1508225
1223,54.9360152,-1.5999063
1224,54.9323272,-1.5879986
1225,54.9427595,-1.5895825
1226,54.9388761,-1.5855919
1227,52.5693218,-0.2420817
1228,52.5656007,-0.248397
1229,51.4438062,-0.1527522
1230,54.9553942,-1.5864351
1231,54.9498127,-1.6154778
1232,54.9492556,-1.6153912
1233,56.0602793,-3.424121
1234,56.0660837,-3.4252691
1235,52.5183303,1.018191
1236,54.9504838,-1.605034
1237,50.9692388,0.0957137
1238,51.3933771,-0.3032621
1239,53.103383,-2.4393637
1240,54.9564268,-1.6086325
1241,54.9608767,-1.5998609
1242,54.9630001,-1.6041061
1243,54.9617715,-1.6031035
1244,54.9616108,-1.6027515
1245,54.9618079,-1.6002052
1246,54.3786487,-2.9052967
1247,53.2360772,-1.4290355
1248,51.5118187,-0.0820374
1249,55.8650823,-4.2615894
1250,51.5791221,-0.7120342
1251,54.9486827,-1.6457428
1252,51.575108,-0.0128056
1253,54.9521268,-1.6401368
1254,51.5207305,-0.053325
1255,51.4851651,-0.2199384
1256,50.807156,-1.0773353
1257,55.8659177,-4.2601648
1258,55.8656408,-4.2598725
1259,55.8654737,-4.2599395
1260,54.6421829,-3.5419355
1261,54.6440419,-3.5453786
1262,54.6430571,-3.5455906
1263,54.954234,-1.6847734
1264,54.9458773,-1.6811431
1265,54.9462083,-1.6782537
1266,51.4738141,-0.1332932
1267,51.5134754,-0.080445
1268,51.5134754,-0.080445
1269,52.7718744,-1.2912239
1270,51.2952773,-0.3282315
1271,54.0082413,-1.4674787
1272,54.0077074,-1.466448
1273,50.7896847,-1.0857906
1274,51.3205253,-2.2071461
1275,52.4565734,-2.145924
1276,52.4563674,-2.1453232
1277,51.3205964,-2.2064989
1278,56.0816521,-3.8695615
1279,51.5802148,-0.0991264
1280,54.9545329,-1.7283003
1281,54.9548165,-1.7263178
1282,54.9215074,-1.7392143
1283,53.4239351,-2.8373891
1284,51.5648582,-0.1323916
1285,56.4715796,-2.9760434
1286,51.4765745,-0.1305184
1287,54.9202787,-1.8155321
1288,54.9611919,-1.8484189
1289,51.4319282,-0.5468287
1290,52.2923305,-0.606835
1291,50.8088342,-1.0613151
1292,52.636752,-1.1330779
1293,52.6368806,-1.1329921
1294,52.6376045,-1.1323988
1295,51.574473,-0.0108754
1296,52.3969952,-0.5387493
1297,51.5743029,-0.0104778
1298,54.9709922,-1.6137591
1299,54.9705897,-1.6185999
1300,54.9708717,-1.6187425
1301,51.5487415,-0.1433411
1302,54.9710604,-1.6133423
1303,54.977252,-1.6124353
1304,54.97736,-1.6141515
1305,54.9772071,-1.6140108
1306,54.9731511,-1.6120251
1307,54.9733267,-1.6121302
1308,54.973643,-1.6116893
1309,54.9723925,-1.6155905
1310,50.2137827,-5.2995774
1311,50.2143975,-5.2972302
1312,52.3445932,-0.536297
1313,52.2820971,-1.5903746
1314,53.4060375,-2.9853131
1315,51.5472348,0.0062572
1316,55.8815179,-4.2828174
1317,51.5495673,0.0053397
1318,54.9732563,-1.6143766
1319,54.9733632,-1.614758
1320,54.9734247,-1.6150532
1321,54.9731695,-1.6154064
1322,54.8728541,-6.4785652
1323,51.4205626,-0.205638
1324,51.4205737,-0.2056866
1325,51.5541681,-0.0982877
1326,54.5494343,-3.5880903
1327,54.5482286,-3.5889122
1328,53.2357352,-1.4278074
1329,55.9528092,-3.1962506
1330,55.4464019,-4.5205464
1331,53.1248126,-1.2611028
1332,50.9854938,-0.7402575
1333,55.8078191,-4.3157655
1334,52.4793859,-2.1100892
1335,56.1228143,-3.170144
1336,52.8912817,-1.4521606
1337,52.9954102,-3.9399588
1338,51.428371,0.385181
1339,51.3806473,0.5469043
1340,52.5841587,-2.1264122
1341,53.760529,-2.6984062
1342,53.8280005,-3.0058566
1343,54.9699553,-1.6552151
1344,54.9699091,-1.6550421
1345,51.3837397,0.5243797
1346,51.3838436,0.5245014
1347,54.9731583,-1.6383219
1348,57.1462463,-2.1002979
1349,57.1449825,-2.104976
1350,57.1452534,-2.1039552
1351,57.1452952,-2.1026671
1352,50.7361656,-1.779038
1353,54.9756288,-1.6380469
1354,52.3933821,-0.7014744
1355,52.3901324,-0.7181623
1356,53.7577351,-2.7041854
1357,54.9758519,-1.6541404
1358,54.9758695,-1.6542482
1359,54.9760251,-1.6550369
1360,51.5935823,-0.1066085
1361,51.5462751,0.0054985
1362,52.4002825,-0.7288742
1363,52.4033806,-0.7263536
1364,53.1667952,-1.414909
1365,53.7709121,-2.7271306
1366,55.9004485,-3.6409976
1367,52.4021511,-0.72032
1368,53.8107324,-3.0548081
1369,54.9737991,-1.5628397
1370,54.9741189,-1.5617193
1371,53.5568605,-3.0605099
1372,57.6927997,-2.0048409
1373,57.6930843,-2.0052403
1374,54.9741049,-1.5451553
1375,57.5952976,-4.4278882
1376,57.5952848,-4.4273139
1377,57.5959723,-4.4290235
1378,54.7992324,-1.5762996
1379,55.9467361,-3.2162191
1380,55.9468,-3.2160752
1381,54.9880655,-1.5778105
1382,54.9882759,-1.5773505
1383,51.8894906,0.8964062
1384,51.8888394,0.8960549
1385,51.4625066,-0.1354955
1386,51.4622446,-0.1363574
1387,51.7509363,0.468473
1388,56.4745547,-2.98038
1389,53.8072176,-1.450542
1390,51.6082797,0.1059248
1391,54.9903463,-1.5368502
1392,54.9914948,-1.5313727
1393,54.9915827,-1.5295756
1394,54.9906448,-1.5365872
1395,54.9909793,-1.5348032
1396,54.9913694,-1.5331201
1397,54.9977136,-1.494644
1398,54.9964634,-1.5028236
1399,55.0016924,-1.5359908
1400,51.5421408,-0.1798366
1401,55.0074967,-1.4458059
1402,51.1154435,-0.1904077
1403,51.1152588,-0.1898426
1404,51.1152195,-0.1879294
1405,55.0079081,-1.4461632
1406,55.0089102,-1.448679
1407,55.0089916,-1.4471942
1408,50.8802879,-1.0306748
1409,57.5838345,-3.8699554
1410,51.5947192,-0.3830496
1411,53.4818113,-2.8863013
1412,55.0073522,-1.4643678
1413,50.6302884,-1.1780874
1414,55.0232909,-1.4564069
1415,50.7897822,-0.6547995
1416,52.4956372,-0.7067746
1417,51.436066,-3.1760426
1418,54.4857991,-0.6140328
1419,50.8000773,-1.0911513
1420,50.7968013,-1.0923497
1421,53.5017737,-2.6478419
1422,55.94293,-3.2886667
1423,57.4844745,-4.2338691
1424,51.4600109,-0.1349871
1425,52.482319,-0.7225829
1426,52.4879852,-0.7251953
1427,53.4568761,-2.2000355
1428,53.4567419,-2.2004459
1429,52.4733553,-0.7074913
1430,51.5076332,-3.2285251
1431,53.5674575,-0.068499
1432,53.4278308,-2.8031888
1433,52.9281488,-1.5187089
1434,54.7142781,-3.4983102
1435,53.7805587,-2.7424413
1436,53.3778023,-1.5003063
1437,52.368209,-2.7173555
1438,56.0582047,-2.7221894
1439,51.5753796,-0.3709656
1440,50.8568111,-3.392943
1441,53.0674892,-2.5236058
1442,51.4975667,-0.3133439
1443,51.4209293,-0.2062613
1444,51.5730261,-0.3712015
1445,56.4733574,-2.9296997
1446,55.0356056,-1.4346936
1447,53.9472001,-1.0742334
1448,53.9631161,-1.085476
1449,55.9671805,-3.1751267
1450,53.429496,-2.8026694
1451,53.4296262,-2.8021192
1452,53.4297299,-2.803223
1453,51.7936497,-0.66178
1454,55.9414526,-3.2233564
1455,52.1322606,-0.9891095
1456,52.1323718,-0.9887595
1457,51.3298477,-0.7022198
1458,55.0421331,-1.4448611
1459,55.0419104,-1.4462284
1460,55.0428421,-1.4464461
1461,51.3483894,0.5949475
1462,51.3635109,0.6088253
1463,51.3634609,0.6079884
1464,51.3634306,0.608428
1465,51.4566725,-0.9949021
1466,51.313538,0.8909664
1467,55.9781076,-3.1808986
1468,50.8615048,-0.9943232
1469,55.0543997,-1.4610136
1470,55.0412703,-1.4615731
1471,55.0418834,-1.4612669
1472,55.9293903,-3.2093915
1473,53.0192105,-2.1405355
1474,53.0627789,-2.1605545
1475,55.072237,-1.526009
1476,52.7592128,-1.9356615
1477,52.7600809,-1.9358144
1478,52.7589406,-1.9362783
1479,54.6321127,-1.7200524
1480,50.8670504,-0.9847169
1481,51.6885375,-3.229307
1482,51.6903238,-3.2288468
1483,53.4187943,-2.890821
1484,50.8315775,-0.1367958
1485,52.0623668,-0.8097146
1486,52.0043501,-0.7946213
1487,55.8366304,-4.2701266
1488,51.3746197,0.5835737
1489,53.8008768,-1.5437109
1490,51.3973665,0.9211168
1491,52.2583274,-1.1612034
1492,52.2581337,-1.1611685
1493,55.9533117,-3.296915
1494,54.6073951,-1.2925082
1495,53.0424363,-1.3753032
1496,53.4629933,-2.0758165
1497,52.4290202,-1.8696892
1498,52.4213195,-1.535003
1499,51.4837411,-1.0837195
1500,51.4576196,-0.999061
1501,51.673281,-0.3857911
1502,50.802312,-1.0876175
1503,51.5043142,-0.0903959
1504,51.5040549,-0.0907962
1505,53.5793203,-2.4300057
1506,53.5792558,-2.4299814
1507,53.5767791,-2.4294032
1508,53.5771362,-2.4290739
1509,53.5807241,-2.3857161
1510,53.5804005,-2.4061464
1511,53.579823,-2.4274527
1512,54.1148143,-3.2269075
1513,53.5765779,-2.4252958
1514,52.7740082,-1.2359249
1515,53.5935026,-2.2973773
1516,53.5935739,-2.297304
1517,52.2058919,0.1331157
1518,52.2061909,0.1326272
1519,51.3978689,0.495134
1520,53.5614047,-2.3698611
1521,55.9026284,-3.6409978
1522,55.9025757,-3.6411453
1523,50.783274,-0.6739589
1524,50.7833737,-0.6735234
1525,50.783411,-0.6734326
1526,51.6414794,-3.9768967
1527,53.648056,-2.3151802
1528,51.9943989,-0.7314183
1529,51.9942423,-0.7325517
1530,51.9942569,-0.7324489
1531,51.4882272,-0.0573771
1532,51.629754,-0.7521909
1533,51.6299493,-0.7526607
1534,51.6304225,-0.7526541
1535,51.6286321,-0.7484544
1536,53.560552,-2.4282802
1537,53.2592983,-2.1604201
1538,54.779083,-1.5549062
1539,50.8942386,-1.0186646
1540,51.1608715,0.5521063
1541,53.6451819,-1.7371808
1542,53.6457336,-1.7864275
1543,50.9190588,-1.4906408
1544,57.6379013,-3.3038834
1545,51.5000042,-0.0950083
1546,52.4638239,-1.7765866
1547,52.4638851,-1.7766161
1548,51.4651865,-0.1142754
1549,52.0568672,-0.8527206
1550,53.1834004,-3.420485
1551,51.4881641,-0.0955092
1552,50.8464164,-1.0495695
1553,51.4877852,-0.0957023
1554,50.8439097,-1.0674635
1555,52.6528908,-0.4793018
1556,51.4799971,-0.1116393
1557,50.7285524,-1.9370779
1558,53.8062834,-1.4519037
1559,53.8058741,-1.4519116
1560,51.4845309,-0.0940527
1561,51.4889156,-0.0963747
1562,51.4856065,-0.0937976
1563,51.4925992,-0.1010022
1564,52.7137133,-2.45447
1565,51.3308865,0.4430113
1566,51.3300613,0.4423463
1567,53.5234988,-1.1350963
1568,53.5240186,-1.1328272
1569,53.522018,-1.133946
1570,53.5220499,-1.1341337
1571,53.4493457,-2.3541148
1572,53.5227371,-1.1362744
1573,53.521519,-1.1337404
1574,53.5247685,-1.1335685
1575,53.5242775,-1.1334612
1576,55.870991,-3.9458906
1577,53.5228993,-1.1336159
1578,50.7628275,-1.2978472
1579,55.8364501,-4.2712212
1580,50.7309786,-1.1619356
1581,50.7283028,-1.1630152
1582,50.7288686,-1.1633733
1583,50.7298805,-1.1629247
1584,50.7298109,-1.1630011
1585,50.6993357,-1.2935449
1586,50.6999795,-1.2959898
1587,51.4970351,-0.1338863
1588,55.9361691,-3.1146374
1589,50.6989152,-1.2952662
1590,50.6993699,-1.2954759
1591,54.6000573,-5.9286469
1592,51.4403215,-0.1063588
1593,51.4395474,-0.1064715
1594,51.4344248,-0.1036513
1595,51.435505,-0.103949
1596,53.7773662,-3.0534511
1597,52.2366933,-0.8990523
1598,51.5517722,0.1610687
1599,52.2380262,-0.8935793
1600,52.2382504,-0.8969441
1601,52.2446739,-0.8967537
1602,51.3919283,-0.3070813
1603,51.3004263,0.440139
1604,52.7528674,0.3979792
1605,52.7556182,0.3949132
1606,52.0607719,-0.7479456
1607,53.4432056,-1.9493496
1608,53.4432142,-1.9499986
1609,54.3516946,-6.6556378
1610,54.3511865,-6.6555422
1611,52.2523821,-0.8781445
1612,52.2516711,-0.8790135
1613,52.2645257,-0.9000147
1614,52.2639896,-0.8885059
1615,53.8174976,-1.4515127
1616,51.5594996,-0.3796939
1617,52.2278799,-0.897612
1618,55.8327894,-3.2229303
1619,56.1258833,-3.1840392
1620,56.1265599,-3.184287
1621,56.1265884,-3.1848797
1622,53.3800942,-1.4741964
1623,51.6262782,-0.2690466
1624,53.8075684,-1.4510383
1625,53.452463,-2.9917442
1626,53.4520245,-2.9905392
1627,53.4140863,-2.5290351
1628,53.7454196,-1.601779
1629,51.2356938,-0.2045225
1630,51.3860295,-2.360948
1631,53.5771907,-2.429561
1632,51.2143177,-0.7996137
1633,53.3351159,-3.4045279
1634,52.4793817,-2.1097961
1635,53.097767,-1.1161399
1636,55.8691824,-3.0687395
1637,56.0203982,-3.8327465
1638,56.0900695,-3.9117904
1639,51.4877333,-0.1402597
1640,51.523479,-0.719517
1641,51.2604109,-0.1454654
1642,53.8229998,-1.459941
1643,50.8463101,-1.1249075
1644,50.8910081,-1.0457164
1645,53.8039119,-3.0396407
1646,50.8663939,-0.9843466
1647,50.3599043,-4.092144
1648,50.3598178,-4.0917656
1649,51.0638445,-0.3337058
1650,50.9033777,-1.0222251
1651,53.8118528,-1.6715855
1652,52.7469019,-1.4725525
1653,52.7471629,-1.4716571
1654,53.5920661,-0.6462636
1655,52.3429922,0.5117963
1656,52.6579471,-2.0179945
1657,52.6886751,-2.0306919
1658,52.6888108,-2.0311015
1659,52.6889084,-2.0309918
1660,52.6892803,-2.0304902
1661,52.6173344,-2.0044739
1662,52.6168033,-2.00452
1663,52.6163234,-2.0045169
1664,52.6642773,-2.4694352
1665,52.6643492,-2.4691314
1666,56.6453395,-2.8834105
1667,50.8214962,-1.0653757
1668,50.8421512,-0.790207
1669,53.3678736,-2.1138967
1670,50.8463652,-1.1234693
1671,50.7999998,-1.0882404
1672,51.4286331,-0.4951433
1673,50.8650139,-1.000205
1674,51.5097707,-0.1235751
1675,52.9235061,-1.477191
1676,50.7999404,-1.1026684
1677,53.8074604,-1.623954
1678,51.6117175,-0.4245209
1679,56.3195096,-3.0119087
1680,55.9343715,-3.4700046
1681,53.6673687,-1.4867136
1682,50.8208144,-1.0767298
1683,53.7995934,-1.5447244
1684,55.9596717,-2.9842248
1685,53.3452363,-2.8394441
1686,53.3446548,-2.8395749
1687,53.3408781,-2.8383992
1688,51.50259,-0.1082405
1689,52.372181,-1.257095
1690,55.9373554,-3.2339484
1691,50.852378,-1.1791837
1692,54.0493942,-2.7994601
1693,53.7756209,-1.5450638
1694,50.8360776,-0.7752594
1695,50.79829,-1.0770237
1696,50.799047,-1.0767407
1697,50.8047431,-1.081439
1698,50.8151384,-1.0794698
1699,50.8153039,-1.0794716
1700,50.8156527,-1.0798184
1701,50.8495346,-1.0926894
1702,50.8512972,-0.9831522
1703,50.8467993,-0.9367226
1704,50.7576201,-1.5442119
1705,50.7538701,-1.6556759
1706,50.7554269,-1.6566873
1707,51.5221558,-0.0455853
1708,53.7234959,-1.8600369
1709,54.0474306,-2.8004921
1710,53.4054967,-3.1141024
1711,53.3858281,-1.5082083
1712,50.8276011,-0.3694482
1713,55.8346851,-4.2651389
1714,55.8348281,-4.2651016
1715,53.7219803,-1.858331
1716,52.4753716,-2.0391082
1717,52.4756424,-2.039902
1718,56.0407312,-3.4233833
1719,53.6538524,-2.6302439
1720,51.7244777,-0.8321486
1721,52.3084726,-1.9592303
1722,50.7885249,-0.9768958
1723,53.6759887,-2.6544401
1724,51.4865538,-0.3000644
1725,51.4585175,0.0038932
1726,55.9551624,-3.1506434
1727,55.8348431,-4.2656954
1728,50.8350413,-0.3989523
1729,53.3812297,-3.0241424
1730,54.8662961,-1.4163921
1731,54.8664625,-1.4171602
1732,50.8641785,-1.274868
1733,52.4757001,-2.040941
1734,52.475494,-2.0413137
1735,53.6532927,-2.6316309
1736,51.4358531,0.0458269
1737,51.7468516,-0.9771945
1738,51.4423164,-1.0105924
1739,51.5148762,-0.0621119
1740,53.4049428,-2.9808598
1741,53.4047291,-2.980704
1742,53.4042948,-2.9772244
1743,51.1110419,-0.216291
1744,53.4065651,-2.9843546
1745,53.4063938,-2.9839058
1746,51.5813376,-0.4992591
1747,51.5725837,-0.7764767
1748,55.0116591,-1.5914447
1749,53.4570268,-2.1140694
1750,51.410808,-0.6742271
1751,51.4107403,-0.6732115
1752,53.7965545,-1.2516054
1753,54.7864759,-1.5249625
1754,51.6289804,-0.7494297
1755,51.6303587,-0.7530583
1756,53.4815965,-2.2403924
1757,51.4385054,-0.1865557
1758,55.8885929,-3.8845722
1759,51.5129669,-0.1420659
1760,52.2380747,-0.8970621
1761,52.2386652,-0.8967255
1762,52.2377297,-0.8960576
1763,52.2404464,-0.8877978
1764,51.4558731,-0.9754349
1765,51.6845782,-1.2656969
1766,52.2418729,-0.8768195
1767,52.246069,-0.8825554
1768,52.2417546,-0.8792603
1769,52.2417825,-0.8790645
1770,52.2422859,-0.8746912
1771,53.8341151,-1.7772412
1772,51.4746411,0.0341586
1773,52.2570435,-0.8351511
1774,52.2575817,-0.8357268
1775,52.2577193,-0.835851
1776,50.84369,-0.1344903
1777,53.8006366,-1.5440901
1778,53.9601712,-1.0813404
1779,52.2400465,-0.9149471
1780,53.4560995,-2.1140535
1781,53.4560284,-2.1138952
1782,51.5641727,-0.1052123
1783,50.6083851,-2.4549751
1784,50.6090011,-2.4546963
1785,50.6098049,-2.454768
1786,51.8164085,-0.8124344
1787,51.8178997,-0.8136956
1788,51.8178502,-0.8134845
1789,51.8173022,-0.8139324
1790,51.817165,-0.8105361
1791,51.5564797,-0.0558188
1792,51.5265742,-0.0881997
1793,51.3501993,-2.9783913
1794,51.4179732,-0.177925
1795,51.3390247,-0.1164629
1796,53.3932957,-2.152513
1797,51.359073,-0.1499019
1798,51.3588881,-0.1494488
1799,51.3597819,-0.1496656
1800,57.5372689,-2.4596165
1801,53.9689001,-1.0952661
1802,51.6166009,-0.7836194
1803,53.7582051,-2.6983324
1804,51.6104209,-0.6459497
1805,51.6108677,-0.6461797
1806,53.3925605,-2.2348861
1807,51.6335852,-0.7833794
1808,53.9556508,-1.1246914
1809,51.5451466,-0.0462855
1810,51.6314257,-0.7602376
1811,58.5940395,-3.5210189
1812,51.6143956,-0.2482561
1813,51.2058951,-3.479053
1814,51.2062921,-3.4744
1815,51.7509463,-0.4727425
1816,54.5480689,-5.9414555
1817,51.600645,-0.2670853
1818,51.6145922,-0.247083
1819,51.6137989,-0.2486621
1820,51.4678072,-0.9747215
1821,52.0574171,-2.7132725
1822,50.8088253,-0.540945
1823,51.601977,-0.2646355
1824,51.3802437,-0.0735301
1825,51.3825296,-0.0685036
1826,51.3802395,-0.0727589
1827,52.3307883,-0.1844408
1828,51.307049,-0.120222
1829,55.1318145,-6.6768863
1830,51.3559746,-0.0975316
1831,51.3521471,-0.0982896
1832,51.3595849,-0.13955
1833,52.9204084,-1.4039776
1834,51.350923,-0.0386295
1835,51.4921319,-0.0630426
1836,51.4921319,-0.0631379
1837,51.5529552,0.0056029
1838,51.5526785,0.0053705
1839,55.8793054,-4.3864932
1840,55.8783613,-4.3863609
